GameId,ClubID,Goals
3051575,3537,1
3051560,355,1
3051564,2413,10
3093807,1194,1
3094385,2821,2
3093802,762,1
3051568,1071,1
3093809,3820,1
3093818,2262,2
3093805,22,4
3093822,991,0
3051561,1027,3
3093813,2455,1
3093800,466,2
3093817,1123,3
3093819,3371,0
3093804,405,0
3051578,677,3
3093806,1088,1
3093808,1198,1
3093811,1110,0
3093812,180,1
3093814,379,3
3051563,1045,6
3093823,1010,2
3093816,3455,5
3093803,1181,2
3093820,873,1
3098080,180,5
3098078,1010,4
3093810,2436,6
3098068,1148,1
3098074,631,2
3051556,349,1
3098082,512,2
3098067,873,3
3098081,22,10
3098075,164,2
3098077,1003,3
3093799,11177,0
3098070,1123,4
3098076,641,6
3098069,1132,1
3098071,281,3
3113864,180,5
3112899,931,0
3112900,873,0
3112901,148,3
3112898,22,2
3098072,2436,0
3112895,1181,1
3112897,703,2
3122931,148,2
3112896,1123,1
3122933,989,0
3129776,281,4
3136575,2963,0
3136576,631,0
3093821,988,3
3136578,148,3
3136577,281,1
3151073,281,4
3094387,3943,3
3094372,12732,6
3094374,28858,0
3094378,11055,1
3094380,39432,1
3098073,931,3
3094384,7408,6
3094382,20780,3
3098079,1039,0
3094377,3569,2
3094375,10790,4
3093801,543,2
3094370,3410,2
3093790,10806,0
3094371,7474,3
3093788,28378,3
3094383,44455,4
3093784,11495,1
3093786,13642,1
3093783,7110,0
3093815,6699,0
3097404,234,4
3097403,384,0
3097402,317,2
3097400,1090,6
3097401,1283,3
3097399,610,7
3097391,499,2
3097395,306,1
3097397,12652,1
3097390,10790,4
3097388,383,4
3097396,1268,6
3097329,467,3
3097398,20780,1
3097394,642,8
3097379,403,2
3097381,468,2
3097383,40572,0
3097385,1455,0
3097393,1426,3
3094373,8565,1
3097378,7408,0
3097380,1228,6
3097382,3892,0
3093789,12652,3
3097386,385,5
3097392,2821,0
3097377,192,6
3097374,1434,0
3122932,2963,1
3097376,132,0
3112794,385,3
3112800,1435,0
3112802,33424,3
3112808,306,3
3112799,10790,1
3093787,34434,1
3112807,1426,0
3112798,10803,0
3112804,1269,5
3112806,192,1
3112795,28378,1
3112801,7474,2
3112805,1228,0
3112796,723,1
3122357,200,0
3093785,6614,2
3122361,499,2
3122359,610,5
3122360,133,1
3122355,306,3
3122358,1269,0
3122356,235,0
3122354,2838,0
3137422,306,1
3137423,385,1
3137425,403,3
3137424,499,0
3151159,1090,2
3151158,610,3
3165153,610,4
3050569,29,2
3050568,1110,1
3050567,603,2
3050566,543,0
3050565,631,0
3050564,762,4
3050563,989,3
3050562,11,3
3050561,281,4
3112803,1268,1
3050557,1003,0
3050556,985,1
3050551,1237,1
3050558,31,3
3050554,1010,0
3050560,931,0
3050559,180,0
3050552,148,0
3050555,1132,0
3050539,631,1
3050534,281,1
3050537,11,0
3050533,762,1
3050542,543,2
3050540,989,3
3112797,499,2
3050535,29,0
3050541,379,1
3050538,1110,0
3050526,1132,2
3050525,31,2
3050523,873,3
3050536,603,0
3050530,180,1
3050532,1237,0
3050527,985,0
3050531,1003,2
3050524,931,1
3050529,148,0
3050522,11,1
3050518,631,0
3050515,281,3
3050528,1010,2
3050553,873,3
3050516,29,0
3050514,603,0
3050513,989,5
3050521,1110,0
3050517,762,1
3050502,1237,0
3050495,1132,3
3050500,873,1
3050496,379,0
3050498,1003,4
3050501,31,3
3050499,603,0
3050504,985,1
3050503,931,1
3050485,762,0
3050492,148,1
3050488,631,2
3050494,29,2
3050493,1010,1
3050491,989,0
3050489,1110,0
3050487,543,0
3050486,180,1
3050490,281,2
3050480,281,2
3050484,11,1
3094379,43857,3
3050476,603,2
3097375,133,3
3050478,631,0
3050479,31,2
3050483,1110,3
3050477,1003,2
3050475,762,2
3050481,873,0
3050459,543,1
3050463,1132,2
3050464,1010,1
3050466,148,1
3050465,29,2
3050462,931,1
3050461,989,2
3050458,379,0
3050460,1237,2
3050450,31,0
3050451,631,2
3050454,1003,1
3050455,762,0
3050456,603,0
3050452,180,2
3050449,873,3
3050448,1110,0
3050447,281,1
3050453,11,1
3050446,379,0
3050445,1010,0
3050519,379,1
3050442,148,0
3050444,931,0
3050437,989,1
3050441,985,3
3050440,1237,1
3050439,543,0
3050438,29,3
3050431,1237,0
3050434,31,0
3050427,180,0
3050433,873,4
3050435,1110,0
3050428,543,1
3050520,543,1
3050429,148,1
3050430,1010,5
3050432,281,2
3050416,762,1
3050412,631,0
3050414,1003,1
3050407,1132,3
3050415,29,0
3050413,603,2
3050411,989,0
3050410,11,2
3112809,235,3
3050409,985,3
3050482,180,1
3050404,11,1
3050403,985,1
3050406,31,1
3050402,543,3
3050401,931,0
3050400,1110,0
3050398,180,1
3050397,1010,0
3050405,762,0
3050396,1010,1
3050395,1003,1
3050394,873,1
3050388,631,0
3050393,281,1
3050392,1132,2
3050391,379,0
3050390,29,1
3050389,1237,2
3050387,603,1
3097384,1304,2
3050436,931,1
3050377,631,0
3050385,1132,0
3050384,29,1
3050383,603,0
3050382,1237,1
3050381,873,3
3050378,379,0
3050386,1003,3
3050374,543,0
3050375,985,1
3050372,989,0
3050370,762,1
3050373,180,2
3050371,1010,2
3050369,1110,0
3050368,931,1
3050408,379,1
3050376,11,0
3050363,31,1
3050364,985,2
3050366,873,2
3050365,1237,2
3050362,1132,2
3050360,180,0
3050379,148,2
3050359,148,3
3050357,931,1
3050399,989,0
3050353,989,1
3050354,281,3
3050348,379,0
3050349,631,1
3050352,11,1
3050356,762,1
3050361,1003,1
3050351,603,1
3050350,1110,0
3050355,543,3
3050424,379,2
3050380,281,3
3050426,631,2
3050417,11,1
3050423,1110,1
3050422,762,0
3050358,1010,3
3050421,281,1
3050418,29,5
3050420,543,1
3050341,148,6
3050339,985,5
3050419,603,0
3050345,1010,2
3050343,873,3
3050342,180,3
3050340,1003,1
3050338,1237,0
3050337,1132,1
3050346,31,2
3050344,931,0
3050443,1132,0
3050333,11,2
3050329,379,2
3050336,989,0
3050335,603,2
3050334,1132,0
3050330,762,1
3050327,631,2
3050457,985,0
3050322,1010,2
3050328,1003,0
3050323,148,2
3050321,281,0
3050326,873,2
3050324,931,1
3050320,180,0
3050325,543,2
3050317,1110,0
3050318,31,4
3050316,180,1
3056407,11,2
3050315,762,1
3050313,631,1
3050425,989,0
3050332,29,1
3050309,31,3
3050312,603,1
3050308,873,1
3050307,1110,1
3050303,29,0
3050299,931,0
3050306,985,2
3050305,379,3
3050304,989,1
3050302,1010,0
3050347,29,0
3050301,1237,2
3050300,1132,0
3050298,543,1
3050289,762,2
3050296,1110,2
3050293,631,1
3050287,11,2
3050295,281,4
3050294,31,3
3050292,873,0
3050291,180,2
3050290,603,0
3050288,1003,1
3050277,543,1
3050311,281,2
3050279,29,0
3050331,985,1
3050284,985,1
3050286,1010,1
3050285,989,1
3050282,1132,0
3050281,379,1
3050278,1237,1
3050272,931,0
3050270,873,1
3050273,180,1
3050276,148,3
3050267,31,1
3050275,1132,2
3050274,1010,0
3050271,1237,1
3050269,1003,1
3050268,985,2
3050367,31,1
3050263,29,1
3050259,11,2
3050258,631,4
3050261,379,1
3050266,1110,0
3050264,762,0
3050265,281,1
3050260,989,3
3050257,543,0
3050247,1003,1
3050251,873,0
3050297,148,2
3050256,1010,2
3050255,148,1
3050254,1237,1
3050253,1132,0
3050249,931,2
3050248,180,0
3050250,985,2
3050242,281,0
3050244,631,3
3050240,11,5
3050243,762,2
3050238,1110,1
3050246,989,4
3050319,1237,0
3050245,603,0
3050237,379,0
3050280,148,1
3050228,873,1
3050229,1132,2
3050230,31,1
3050236,180,0
3050233,1237,0
3050239,543,1
3050231,931,0
3050227,1010,0
3050234,1003,2
3050235,985,1
3050217,29,0
3050226,631,0
3050218,148,2
3050225,543,1
3050224,180,0
3050223,1110,1
3050221,762,0
3050220,281,5
3050219,989,0
3050222,1010,1
3050213,1237,2
3050209,379,3
3050216,1132,0
3050215,985,2
3050212,11,2
3050211,931,0
3050210,873,1
3050208,603,1
3050207,1003,2
3050214,31,2
3050205,148,1
3050198,985,2
3050199,11,3
3050204,762,1
3050206,543,1
3050202,1110,1
3050283,931,0
3050197,931,2
3050252,31,1
3050203,31,2
3050192,148,3
3050193,631,2
3050189,1132,2
3050195,873,1
3050191,1237,0
3050194,1003,2
3050190,603,0
3050201,180,2
3050310,1003,1
3050196,281,1
3050181,31,2
3050177,985,2
3050184,1110,1
3050178,1010,3
3050180,11,2
3050185,931,1
3050183,543,0
3050262,603,1
3050186,989,2
3050188,29,2
3050179,762,0
3050174,1132,0
3050171,379,0
3050176,29,2
3050175,1237,0
3050170,631,3
3050169,873,2
3050168,603,0
3050173,148,2
3047895,667,1
3047894,969,0
3047893,415,1
3047892,40,1
3050241,29,2
3047890,855,1
3047889,244,5
3050232,148,2
3047887,417,0
3047886,2969,0
3047885,995,1
3050182,180,1
3047883,1162,0
3047882,1420,0
3047881,1160,2
3047880,1421,1
3047875,1041,3
3047874,40,0
3047891,618,1
3047878,855,1
3047876,995,1
3047873,667,1
3047877,162,0
3047872,1421,2
3047871,583,2
3047879,969,1
3047870,415,0
3047862,1082,2
3047869,273,2
3047865,2969,0
3047864,1416,1
3047867,1160,3
3050167,281,2
3047860,1420,1
3047866,417,1
3047861,1162,0
3047868,244,1
3047856,583,2
3047858,162,2
3047855,995,2
3047859,415,0
3047854,1160,0
3047853,2969,0
3047851,1421,1
3069703,3325,2
3069701,336,1
3069699,2423,1
3069707,2425,3
3069705,2503,1
3069704,3336,1
3069700,7378,0
3069702,982,0
3069696,294,3
3047888,273,2
3069691,1085,2
3069697,2457,1
3047884,1416,0
3069694,1075,2
3069690,3349,4
3069693,7179,1
3069698,1301,2
3069695,979,1
3069682,982,2
3069681,336,8
3047850,667,0
3047852,1041,3
3047846,162,1
3047847,618,2
3047849,1082,0
3047843,1416,2
3047848,969,3
3047845,40,1
3047844,1162,1
3047842,1420,1
3047840,273,2
3047832,583,1
3047863,618,3
3047838,40,0
3047837,417,0
3047835,415,1
3047839,855,3
3047834,1421,0
3047830,1420,1
3047833,1160,1
3047836,1041,1
3047831,1416,0
3069687,2503,3
3047825,969,0
3047829,995,0
3069688,3336,0
3069685,7378,1
3069689,1075,0
3069686,3325,4
3069683,2425,2
3069675,979,1
3069677,294,4
3069692,720,4
3069674,7179,0
3069676,2457,0
3069678,2420,0
3069679,3349,0
3069672,1085,0
3050200,989,0
3069664,1301,0
3069666,2423,0
3069671,1075,2
3069668,3325,1
3069667,2425,3
3050187,379,1
3047857,855,0
3069669,2503,0
3069663,7378,1
3069657,1085,2
3047828,1082,1
3047826,1162,0
3047823,162,1
3047821,273,3
3069673,982,1
3047820,618,2
3047824,2969,3
3047822,244,0
3069680,720,2
3047817,1160,1
3047819,583,1
3047815,1082,3
3047814,1162,1
3047812,417,1
3047811,40,0
3047813,1420,2
3047816,1041,1
3047809,244,1
3047802,273,1
3047810,995,0
3047806,969,2
3047808,667,2
3069656,7179,0
3047841,244,3
3047827,667,2
3069660,2420,1
3069658,336,3
3069662,720,3
3069654,979,1
3069659,2457,2
3069645,7378,2
3069646,2425,0
3069652,294,4
3069648,1301,0
3069653,1075,0
3069649,3325,0
3069650,3336,0
3069661,3349,0
3047818,1421,0
3093276,855,0
3047804,2969,0
3047803,618,5
3047801,1416,0
3069637,1085,1
3047807,415,1
3047796,583,2
3069670,3336,2
3047797,1162,1
3047800,855,0
3069655,982,0
3047805,162,1
3047794,40,1
3047792,1421,1
3047791,1160,1
3069665,336,1
3047789,273,1
3047798,1082,1
3047787,618,0
3047786,415,1
3047788,667,0
3069643,2457,0
3069641,3336,2
3069638,982,2
3069644,7179,0
3069636,2420,0
3069639,336,3
3047793,417,0
3069642,979,2
3069632,3349,1
3069634,294,4
3069627,3325,1
3069640,720,3
3069628,1301,0
3069633,2503,1
3069631,1075,1
3069629,7378,2
3069630,2425,1
3069625,2457,2
3069620,720,2
3069635,2423,0
3047785,2969,0
3047790,1416,2
3047781,162,2
3047783,583,2
3047774,1041,0
3047780,1162,1
3047784,995,0
3047776,40,0
3047775,1421,4
3047773,1420,0
3047778,244,1
3047777,1160,0
3047779,1082,1
3047771,417,0
3047772,618,1
3047769,273,0
3047764,969,0
3047763,667,0
3069622,7179,0
3069626,982,1
3069618,3336,0
3069624,336,2
3047795,1420,2
3069621,979,2
3069619,2425,1
3069623,2420,0
3069617,7378,1
3069615,1075,2
3069612,3349,0
3069609,2423,0
3069616,294,2
3069611,1085,1
3069613,7179,2
3047799,1041,2
3047762,415,1
3047782,969,2
3069614,2503,0
3047766,1416,0
3047765,855,1
3047768,2969,0
3047756,1041,0
3047767,995,0
3047753,1082,2
3047760,1421,1
3047755,1160,4
3047754,162,2
3047759,1420,2
3047770,583,1
3047757,40,0
3047752,244,2
3047742,855,0
3047743,995,1
3069603,3325,0
3069604,336,0
3069601,2425,0
3069600,982,0
3069608,2420,1
3069607,3336,1
3069602,979,3
3069605,720,3
3069606,2457,2
3069595,294,3
3069598,1075,0
3069596,2503,1
3069594,1301,1
3047750,667,1
3047751,1162,0
3047761,417,0
3069592,7179,0
3047748,244,1
3069610,1301,0
3047746,415,1
3047741,2969,0
3047744,417,0
3047736,618,1
3047745,583,1
3047740,1420,0
3047731,1041,1
3047735,1162,0
3069593,1085,0
3069591,7378,0
3069599,3349,0
3069597,2423,2
3069588,2457,0
3069583,336,3
3069587,982,0
3069585,2423,0
3069582,3325,1
3047738,273,1
3069586,2425,1
3069589,3336,1
3069651,2503,0
3069579,979,1
3047758,618,0
3069584,720,1
3047733,1421,1
3047732,162,0
3047737,1160,0
3047730,1041,2
3069647,2423,1
3047722,2969,0
3047721,995,0
3047729,969,0
3047728,417,1
3047726,415,1
3047725,667,5
3047723,244,1
3047724,1416,1
3047727,855,0
3047734,1082,2
3047749,1416,0
3047720,667,2
3047713,969,1
3047717,273,1
3047714,618,1
3047747,969,1
3069575,1085,0
3069573,7378,1
3069580,1075,2
3069581,3349,0
3069577,1301,0
3069576,7179,2
3069571,2457,0
3069566,336,1
3069568,2423,0
3069572,2503,1
3069570,3325,1
3047716,162,1
3069569,3336,2
3069565,982,1
3069564,2425,2
3069561,3349,0
3069556,7378,2
3069567,2420,2
3069559,1085,1
3069555,1301,1
3047715,1421,1
3047712,1082,3
3047701,1416,1
3069578,294,4
3047709,417,0
3047707,1160,0
3047711,583,3
3047708,2969,0
3047704,1041,1
3047703,855,2
3047702,415,2
3047700,244,1
3047739,40,0
3047694,40,0
3069590,2420,0
3047695,969,0
3047689,1420,0
3047692,273,1
3047693,162,0
3047696,618,1
3047697,1082,3
3047698,667,1
3069563,979,1
3069558,7179,2
3047691,583,4
3069560,294,1
3069562,1075,3
3069549,1085,1
3069557,720,4
3069547,2457,1
3069552,1301,1
3069550,720,0
3069551,979,0
3069553,3349,1
3069546,294,2
3069548,1075,1
3069540,336,1
3047705,995,0
3069539,982,1
3047719,1420,1
3069541,2503,0
3069544,2420,0
3069538,2423,2
3069537,3325,0
3069545,7378,1
3069542,3336,0
3069535,720,1
3069554,7179,1
3047660,1041,2
3047655,995,0
3047654,417,1
3047651,40,2
3047653,1421,1
3047659,1162,2
3069543,2425,2
3047652,1416,2
3047620,583,1
3047657,2969,0
3047617,244,2
3047615,273,2
3047614,855,1
3047656,969,1
3047612,618,2
3047690,415,1
3047613,1160,2
3047611,162,2
3047618,1420,0
3047658,244,1
3047602,583,2
3047610,2969,2
3047608,667,4
3047607,1416,0
3047603,417,0
3047601,1162,1
3047606,969,2
3069533,3349,0
3069532,979,2
3047619,415,1
3069529,2457,1
3069536,1301,0
3047718,40,0
3047605,1421,0
3047706,1162,2
3069527,336,0
3047616,1082,1
3069531,2420,0
3069519,2503,1
3069525,7378,1
3069523,3336,2
3069522,1301,1
3069521,2423,2
3069514,982,2
3069524,2425,1
3069512,2457,2
3069510,720,2
3069513,294,1
3069528,7179,2
3069516,7179,0
3069515,979,2
3069518,3349,0
3069506,1301,1
3047604,1041,2
3069511,1085,1
3047609,995,0
3047597,1082,0
3047595,273,2
3047600,1160,1
3047599,855,1
3047596,1420,1
3047593,40,0
3047592,162,1
3047598,415,0
3047594,618,0
3047586,583,4
3047588,995,1
3047585,2969,0
3047582,1162,0
3069504,3336,1
3069508,2425,2
3069503,2423,1
3069501,2503,0
3069500,294,1
3047591,244,3
3069507,3325,0
3069505,7378,1
3069494,336,3
3069499,720,1
3069498,982,3
3069495,2420,1
3069520,3325,0
3069496,979,0
3069497,3349,0
3069492,1085,1
3069491,2457,3
3069526,1075,2
3069487,294,3
3069483,2423,0
3069486,1075,0
3069485,1301,0
3069489,2425,1
3069488,2503,0
3069482,3325,1
3047590,1416,1
3047589,1421,0
3069484,3349,1
3047587,417,1
3047583,1041,4
3069502,1075,1
3047574,244,0
3047579,1420,3
3047575,855,0
3047580,415,1
3047578,162,0
3069517,2420,1
3047576,1416,0
3047571,273,2
3047573,40,1
3047572,1160,4
3047566,583,2
3047563,417,1
3047577,1082,1
3047570,969,3
3069530,294,0
3047565,1162,0
3047564,667,1
3069534,1085,0
3069490,7378,0
3069467,982,3
3069471,1085,1
3047567,2969,2
3069493,7179,2
3069469,2420,0
3069464,336,2
3069470,7179,4
3069472,979,3
3069460,2503,0
3069456,3349,0
3069458,1085,2
3069457,1301,0
3069461,294,0
3069455,3325,0
3069462,2423,2
3069459,1075,1
3069463,7378,1
3047561,995,2
3047562,1041,2
3047568,618,1
3047556,244,1
3047559,273,1
3047555,40,0
3047560,162,1
3047558,1420,1
3047554,415,0
3047552,1082,2
3047551,855,0
3047557,1416,0
3047553,1160,0
3047549,1041,0
3047547,273,2
3047546,1162,0
3047543,995,0
3047548,1421,0
3047544,969,1
3047542,667,2
3047541,2969,0
3047545,618,1
3047550,417,1
3047533,244,0
3047535,1160,0
3047538,415,1
3047540,2969,0
3047537,40,0
3069466,2457,1
3069442,3336,0
3047584,667,0
3069438,2420,3
3069439,979,0
3069443,2425,1
3069441,2457,0
3069444,720,0
3069434,7378,0
3069433,1075,3
3069435,1085,1
3069428,2423,3
3069430,1301,0
3069427,2503,1
3069429,3349,0
3069432,7179,0
3069431,294,2
3047534,995,1
3047531,855,1
3047581,969,0
3047569,1421,2
3047539,162,0
3047529,1421,1
3047528,855,0
3047532,1416,0
3047524,1041,3
3069437,3325,0
3047523,969,2
3047521,273,1
3047530,618,3
3047527,417,2
3047526,1420,1
3047514,244,2
3047512,40,3
3047518,583,3
3047536,583,3
3047519,1162,1
3047517,2969,0
3047516,417,0
3047511,415,0
3076803,8024,6
3069468,720,2
3076802,3327,4
3076800,25817,0
3077608,7179,2
3077607,2425,2
3077604,2503,1
3078849,979,0
3069440,982,1
3078853,3345,2
3078852,3325,5
3077606,7788,2
3077605,8827,1
3078850,7056,0
3077603,2423,9
3093847,1465,1
3093838,1465,2
3093839,1301,2
3093831,3349,2
3047520,1416,1
3093830,1301,1
3093846,336,4
3093845,4297,1
3093844,720,2
3069414,336,0
3069410,2420,2
3069415,3336,0
3093837,3325,1
3069417,982,0
3069412,720,2
3069413,2457,0
3069409,2425,3
3069416,3325,2
3069402,979,0
3069404,294,4
3069406,1301,1
3069403,7378,1
3069401,3349,0
3069465,3336,2
3069405,1085,0
3069407,7179,0
3069400,1075,1
3069396,2457,1
3069394,3336,1
3069393,2425,1
3076801,10140,0
3047513,995,1
3047515,1160,1
3047475,855,0
3047472,1160,3
3047477,1421,0
3047480,162,1
3047476,667,1
3047474,1420,3
3047471,1082,3
3047473,1041,2
3047479,618,0
3047465,244,3
3069411,979,0
3047468,40,0
3047469,1416,0
3047470,995,3
3047467,969,1
3047478,273,1
3047463,415,2
3047462,1162,2
3047466,583,4
3093829,2457,1
3093828,3325,1
3078851,1465,2
3093842,1075,4
3093835,7179,2
3093834,982,0
3093843,982,1
3047525,667,2
3093841,2995,1
3047522,1082,0
3093832,2995,0
3093833,2425,0
3093840,294,1
3093824,2425,1
3140999,336,5
3140998,720,3
3093825,3336,0
3069390,2420,3
3047461,1082,0
3069392,2423,2
3093826,7179,1
3069395,3325,1
3069381,1075,3
3069386,720,3
3069383,979,2
3069382,1301,1
3069384,1085,1
3069389,294,2
3069387,7179,2
3069376,2503,2
3069397,336,1
3069377,982,2
3069380,336,3
3069379,2425,0
3069373,2423,0
3069372,3325,0
3069375,2457,1
3069378,3336,0
3047464,417,1
3047455,273,2
3047452,162,1
3047460,1160,0
3069398,2503,1
3047458,2969,4
3047457,1162,1
3047456,618,0
3047453,855,0
3047451,1421,1
3047454,667,0
3047459,1420,1
3047450,40,1
3047449,618,1
3047448,1420,0
3047445,1082,0
3047443,995,0
3047442,417,1
3069385,3349,1
3047444,583,3
3047447,1041,0
3047439,1162,0
3047432,667,2
3047434,1416,0
3047441,969,2
3047440,855,1
3069374,2420,2
3047438,1421,1
3047436,2969,2
3047433,273,1
3047431,1160,4
3069388,7378,0
3081122,367,2
3081121,12321,1
3047437,162,3
3081126,621,0
3081124,1050,2
3081130,1049,2
3081127,13,2
3081120,418,1
3081119,714,2
3081118,1533,0
3081117,1108,1
3081116,366,2
3081115,3368,2
3047446,244,1
3081113,3709,0
3081112,368,1
3081114,5358,1
3081103,1049,6
3081106,621,0
3081105,1050,2
3081102,12321,0
3081108,131,0
3081101,681,1
3093827,1085,3
3081109,150,0
3081104,367,1
3081110,1244,3
3081093,714,1
3081100,5358,1
3081099,3709,1
3081094,368,0
3069399,2503,2
3081098,1533,1
3081092,3368,0
3081123,681,0
3081097,940,0
3081091,366,0
3069391,982,2
3081084,1050,1
3081090,367,0
3081086,150,0
3081087,940,1
3081085,621,1
3081082,1049,2
3081083,418,0
3081089,12321,0
3081088,1533,0
3081081,131,2
3080894,1049,2
3080897,621,0
3080896,368,0
3080901,1244,1
3080899,714,2
3080900,5358,0
3080898,13,1
3081107,13,0
3150094,336,4
3080885,418,1
3080891,3368,1
3080884,1050,1
3080889,1533,1
3080882,367,2
3080890,3709,2
3080888,150,2
3080883,940,0
3080887,131,0
3080886,1108,1
3080873,1050,1
3080880,5358,2
3080874,681,1
3080881,368,2
3080876,621,0
3080893,681,1
3080877,13,0
3080875,1049,0
3080895,12321,1
3080892,366,2
3081096,1108,1
3080866,366,0
3081111,940,1
3080871,418,1
3080878,1533,1
3080870,940,3
3080862,3368,2
3080868,131,4
3080864,367,1
3080865,3709,1
3080860,5358,2
3080861,681,1
3080856,1049,1
3080858,150,1
3080872,1244,1
3080852,13,4
3080854,1050,2
3080853,714,0
3080855,1244,2
3080857,621,2
3080846,131,4
3080851,367,1
3080848,3709,0
3080844,368,1
3080843,366,2
3080849,12321,2
3080842,13,0
3080847,940,0
3080845,1108,3
3080850,3368,1
3080879,714,2
3080840,418,4
3080838,1050,2
3080837,1049,3
3080839,150,1
3080836,5358,1
3080835,367,1
3080834,1244,0
3080863,12321,0
3080833,714,1
3080832,1533,1
3080828,621,0
3080829,13,2
3080822,3709,2
3080830,940,0
3080826,131,1
3080824,368,1
3080827,1108,2
3080823,366,1
3080831,12321,2
3080859,1533,2
3080867,1108,0
3080819,418,2
3080814,1050,0
3080841,681,2
3080813,1533,0
3080817,681,0
3080820,131,4
3080816,367,1
3080815,5358,1
3080818,1049,1
3080805,1108,1
3080811,368,0
3080808,714,0
3080809,12321,2
3080802,366,0
3080810,1244,0
3080807,13,1
3080803,3368,4
3080804,3709,2
3080793,3368,0
3080794,131,0
3080800,1533,2
3080801,681,0
3140038,157,2
3140037,1245,2
3140036,520,1
3140035,1184,3
3140034,58,2
3140033,1096,0
3140032,28643,3
3080812,940,0
3140030,3508,1
3081095,418,0
3140031,29228,2
3080798,150,0
3080796,5358,2
3080795,367,1
3080792,418,3
3080799,940,1
3080821,150,2
3080791,1244,2
3080786,1108,0
3080784,12321,0
3080788,13,0
3080789,714,2
3080783,368,0
3080782,1049,2
3080787,621,1
3140027,2282,4
3140025,498,0
3140029,172,2
3140026,475,1
3140023,601,0
3140022,1245,1
3140021,58,2
3140020,157,3
3140019,475,0
3140018,28643,1
3140017,520,1
3140016,1184,1
3140015,29228,1
3080790,3709,0
3080772,367,1
3080797,1050,0
3140024,2861,1
3080780,5358,0
3080773,150,0
3080775,418,4
3080777,131,2
3080778,940,1
3080776,1050,0
3080779,1533,2
3080781,3368,0
3080765,714,0
3080785,366,0
3080767,681,2
3140014,172,1
3140013,1096,0
3080762,1244,1
3140012,2282,2
3080869,150,1
3140010,601,6
3140009,2861,2
3140008,3508,3
3139997,520,0
3140011,498,0
3139995,1184,1
3139994,157,1
3139993,475,1
3139996,58,1
3140007,3057,1
3139990,498,1
3139986,29228,2
3139985,3508,0
3080770,621,1
3080766,366,0
3080764,1049,2
3139991,172,2
3080763,12321,2
3080771,13,3
3080769,1108,0
3080768,368,0
3079532,714,2
3079527,1533,0
3079525,368,0
3079526,3368,0
3079533,3709,2
3079530,1108,1
3079529,366,1
3079534,5358,0
3079531,940,2
3139984,2282,2
3139983,1096,1
3139982,28643,1
3080825,3368,0
3139981,601,1
3139980,2861,1
3139979,3057,0
3139977,58,1
3139976,157,1
3139975,1184,2
3079528,418,2
3139974,520,2
3139972,1096,2
3139971,172,0
3139967,157,2
3139992,1245,1
3139965,2282,2
3139964,29228,2
3139963,3508,3
3079519,621,2
3079518,681,2
3079520,13,1
3080774,3709,0
3079516,1050,0
3079522,150,1
3139978,1245,1
3079515,1049,1
3079524,367,1
3079523,12321,2
3079514,418,2
3080806,621,1
3079517,1244,0
3079512,5358,1
3079521,131,2
3139966,1245,1
3140028,3057,2
3079507,940,0
3079510,1108,1
3079506,714,0
3139961,28643,2
3139960,3057,1
3136378,2861,1
3136377,58,0
3079513,3368,1
3136376,172,1
3136374,498,1
3136373,520,1
3136375,1096,2
3136371,1184,3
3079508,1533,1
3136372,601,1
3136368,157,1
3136367,3057,1
3136369,2282,1
3136365,29228,1
3079511,3709,1
3079495,621,0
3079501,131,5
3079499,1050,2
3136366,3508,2
3079503,12321,0
3079497,1049,1
3136370,28643,0
3079500,13,3
3079498,681,0
3079496,1244,0
3136364,1245,1
3136363,475,1
3117184,172,1
3117181,1184,2
3117182,1096,1
3139962,475,2
3117183,2861,1
3079485,12321,0
3079486,367,0
3079489,366,2
3079488,418,1
3079487,3368,4
3079505,366,1
3079492,940,3
3079494,368,1
3079491,131,4
3079490,1108,0
3079476,621,0
3079471,368,1
3079472,1050,0
3079477,13,1
3079473,681,0
3079493,3709,1
3139973,498,1
3079480,1244,4
3079475,1049,0
3079478,1533,0
3117179,498,1
3117178,58,1
3079504,367,0
3117176,3508,1
3079509,368,1
3117174,58,1
3117173,28643,2
3117172,475,0
3117175,2861,0
3117171,29228,0
3117169,157,0
3117088,1245,0
3079474,5358,0
3117087,172,1
3117086,1096,3
3117084,498,0
3117083,3508,0
3117085,3057,1
3079468,150,1
3079464,12321,3
3079466,366,0
3079462,3709,1
3079461,131,1
3079465,3368,2
3079470,367,0
3079463,418,0
3079467,1108,0
3079453,418,4
3079460,714,1
3079457,1050,2
3079452,150,4
3079451,5358,1
3079455,1244,0
3079458,621,2
3079454,1049,1
3079459,1533,0
3079456,681,3
3079445,621,0
3117180,601,0
3117081,2282,1
3117080,28643,0
3117079,1184,1
3079479,714,0
3117077,475,3
3117082,601,1
3117075,29228,0
3117074,520,1
3079441,940,3
3079469,940,1
3079443,368,0
3079450,3368,1
3117076,2861,1
3079447,131,3
3079449,12321,1
3117177,520,1
3079448,3709,1
3079446,13,1
3079432,1050,1
3079444,1108,1
3079437,150,0
3117073,157,2
3079442,366,0
3117072,172,4
3117070,1096,0
3117069,520,2
3117068,29228,2
3117067,601,2
3117066,1245,0
3117065,3508,3
3117064,1184,0
3117063,3057,2
3117062,157,0
3117061,28643,0
3117060,498,0
3117058,2282,1
3117170,2282,0
3117059,475,4
3079434,681,0
3079440,1244,0
3079433,1049,0
