GameId,CompetitionID
2262457,EL
2262444,EL
2262456,EL
2262496,EL
2262421,EL
2262396,EL
2262502,EL
2262503,EL
2262490,EL
2262491,EL
2262454,EL
2262386,EL
2262384,EL
2262443,EL
2262419,EL
2262445,EL
2262420,EL
2262383,EL
2262500,EL
2262501,EL
2262489,EL
2262476,EL
2262453,EL
2262452,EL
2262441,EL
2262493,EL
2262417,EL
2262404,EL
2262381,EL
2262380,EL
2284479,EL
2284483,EL
2284487,EL
2284495,EL
2284469,EL
2284481,EL
2284493,EL
2262385,EL
2284491,EL
2284477,EL
2262382,EL
2284467,EL
2284471,EL
2284475,EL
2284497,EL
2262455,EL
2284486,EL
2284490,EL
2284498,EL
2284474,EL
2262492,EL
2284492,EL
2284468,EL
2284472,EL
2284476,EL
2284489,EL
2284480,EL
2284494,EL
2284473,EL
2262440,EL
2284470,EL
2284496,EL
2289025,EL
2262418,EL
2293163,EL
2262442,EL
2293165,EL
2293169,EL
2293162,EL
2293164,EL
2293166,EL
2293168,EL
2293173,EL
2293177,EL
2284485,EL
2284478,EL
2284482,EL
2293175,EL
2293172,EL
2293174,EL
2293176,EL
2301909,EL
2301912,EL
2293171,EL
2301914,EL
2301907,EL
2293170,EL
2301913,EL
2312115,EL
2312114,EL
2315095,EL
2262242,CL
2262217,CL
2262218,CL
2262209,CL
2262210,CL
2301910,EL
2262186,CL
2293167,EL
2301908,EL
2262162,CL
2284488,EL
2262161,CL
2262239,CL
2262240,CL
2262211,CL
2312113,EL
2262208,CL
2301911,EL
2262170,CL
2262168,CL
2262216,CL
2262184,CL
2262179,CL
2262238,CL
2262237,CL
2262214,CL
2262169,CL
2262205,CL
2262243,CL
2312112,EL
2262183,CL
2262167,CL
2262185,CL
2262160,CL
2262159,CL
2262182,CL
2262166,CL
2262236,CL
2262215,CL
2262213,CL
2262204,CL
2262181,CL
2262163,CL
2262165,CL
2262164,CL
2262156,CL
2262203,CL
2262233,CL
2262234,CL
2262235,CL
2262226,CL
2262201,CL
2262157,CL
2262202,CL
2262180,CL
2262155,CL
2262178,CL
2262212,CL
2262194,CL
2262231,CL
2262232,CL
2262224,CL
2262219,CL
2262225,CL
2262200,CL
2262191,CL
2262199,CL
2262158,CL
2262176,CL
2262152,CL
2262151,CL
2262229,CL
2262230,CL
2262192,CL
2262222,CL
2262223,CL
2262198,CL
2262197,CL
2262189,CL
2262154,CL
2262175,CL
2262174,CL
2262149,CL
2262227,CL
2262228,CL
2262207,CL
2262171,CL
2262153,CL
2262196,CL
2262188,CL
2262187,CL
2262173,CL
2262150,CL
2262177,CL
2262148,CL
2262147,CL
2284448,CL
2262193,CL
2284440,CL
2284444,CL
2284446,CL
2284450,CL
2262195,CL
2284456,CL
2284442,CL
2284445,CL
2262172,CL
2284453,CL
2284449,CL
2284452,CL
2284447,CL
2284443,CL
2301897,CL
2262221,CL
2301899,CL
2301903,CL
2301904,CL
2301900,CL
2262190,CL
2312109,CL
2312108,CL
2312111,CL
2312110,CL
2314690,CL
2251631,IT1
2251630,IT1
2251629,IT1
2301898,CL
2251628,IT1
2251625,IT1
2251626,IT1
2251624,IT1
2251627,IT1
2301902,CL
2284451,CL
2284454,CL
2251620,IT1
2251613,IT1
2251622,IT1
2262220,CL
2251617,IT1
2251616,IT1
2251615,IT1
2251612,IT1
2251611,IT1
2251618,IT1
2301901,CL
2251607,IT1
2251606,IT1
2251605,IT1
2251603,IT1
2251609,IT1
2251604,IT1
2251596,IT1
2251602,IT1
2251601,IT1
2251598,IT1
2251597,IT1
2251594,IT1
2251593,IT1
2251600,IT1
2251623,IT1
2251595,IT1
2251584,IT1
2251591,IT1
2251589,IT1
2251588,IT1
2251587,IT1
2284441,CL
2251585,IT1
2251590,IT1
2251592,IT1
2251583,IT1
2251619,IT1
2251608,IT1
2251581,IT1
2251580,IT1
2251578,IT1
2251575,IT1
2251574,IT1
2251579,IT1
2251577,IT1
2251573,IT1
2251567,IT1
2251568,IT1
2251572,IT1
2251582,IT1
2251569,IT1
2251566,IT1
2251576,IT1
2251563,IT1
2251564,IT1
2251571,IT1
2251557,IT1
2251621,IT1
2251565,IT1
2251599,IT1
2251553,IT1
2251555,IT1
2251554,IT1
2251610,IT1
2251558,IT1
2251561,IT1
2251548,IT1
2251547,IT1
2251552,IT1
2251551,IT1
2251550,IT1
2251549,IT1
2251546,IT1
2251556,IT1
2251545,IT1
2251560,IT1
2251570,IT1
2251541,IT1
2251539,IT1
2251562,IT1
2251536,IT1
2251540,IT1
2251543,IT1
2251534,IT1
2251538,IT1
2251542,IT1
2251525,IT1
2251559,IT1
2251523,IT1
2251531,IT1
2251530,IT1
2251527,IT1
2251524,IT1
2251528,IT1
2251529,IT1
2251526,IT1
2251516,IT1
2251517,IT1
2251515,IT1
2251514,IT1
2251513,IT1
2251522,IT1
2251521,IT1
2251520,IT1
2251519,IT1
2251518,IT1
2251505,IT1
2251509,IT1
2251535,IT1
2251533,IT1
2251537,IT1
2251532,IT1
2251586,IT1
2251510,IT1
2251504,IT1
2251506,IT1
2251498,IT1
2251507,IT1
2251502,IT1
2251511,IT1
2251495,IT1
2251614,IT1
2251494,IT1
2251493,IT1
2251499,IT1
2251500,IT1
2251484,IT1
2251492,IT1
2251491,IT1
2251490,IT1
2251489,IT1
2251544,IT1
2251487,IT1
2251483,IT1
2251486,IT1
2251488,IT1
2251482,IT1
2251480,IT1
2251479,IT1
2251477,IT1
2251496,IT1
2251474,IT1
2251501,IT1
2251485,IT1
2251476,IT1
2251481,IT1
2251497,IT1
2251472,IT1
2251469,IT1
2251468,IT1
2251467,IT1
2251466,IT1
2251464,IT1
2251475,IT1
2251478,IT1
2251463,IT1
2251456,IT1
2251454,IT1
2251503,IT1
2251461,IT1
2251470,IT1
2251459,IT1
2251453,IT1
2251455,IT1
2251462,IT1
2251457,IT1
2251448,IT1
2251473,IT1
2251449,IT1
2251447,IT1
2251446,IT1
2251445,IT1
2251443,IT1
2251452,IT1
2251450,IT1
2251460,IT1
2252317,IT1
2252316,IT1
2252315,IT1
2251512,IT1
2251451,IT1
2251471,IT1
2252309,IT1
2252318,IT1
2252311,IT1
2252313,IT1
2251439,IT1
2251444,IT1
2252312,IT1
2251441,IT1
2251440,IT1
2251508,IT1
2251442,IT1
2251465,IT1
2252310,IT1
2251435,IT1
2251458,IT1
2251431,IT1
2251429,IT1
2251427,IT1
2251426,IT1
2251424,IT1
2251423,IT1
2251438,IT1
2251433,IT1
2251436,IT1
2251432,IT1
2251420,IT1
2251416,IT1
2251422,IT1
2252314,IT1
2251418,IT1
2251417,IT1
2251415,IT1
2251419,IT1
2251413,IT1
2251405,IT1
2251412,IT1
2251411,IT1
2251409,IT1
2251407,IT1
2251406,IT1
2251403,IT1
2251421,IT1
2251428,IT1
2251408,IT1
2251396,IT1
2251399,IT1
2251410,IT1
2251394,IT1
2251402,IT1
2251425,IT1
2251400,IT1
2251395,IT1
2251393,IT1
2251401,IT1
2251398,IT1
2251390,IT1
2251434,IT1
2251430,IT1
2251389,IT1
2251385,IT1
2251384,IT1
2251391,IT1
2251404,IT1
2251383,IT1
2251373,IT1
2251382,IT1
2251380,IT1
2251378,IT1
2251377,IT1
2251376,IT1
2251388,IT1
2251379,IT1
2251381,IT1
2251374,IT1
2251370,IT1
2251372,IT1
2251371,IT1
2251437,IT1
2251365,IT1
2251364,IT1
2251363,IT1
2251375,IT1
2251392,IT1
2251366,IT1
2251386,IT1
2251356,IT1
2251362,IT1
2251361,IT1
2251359,IT1
2251414,IT1
2251357,IT1
2251355,IT1
2251353,IT1
2251354,IT1
2251360,IT1
2251349,IT1
2251397,IT1
2251350,IT1
2251352,IT1
2251345,IT1
2251343,IT1
2251344,IT1
2251346,IT1
2251351,IT1
2251336,IT1
2251358,IT1
2251341,IT1
2251340,IT1
2251337,IT1
2251387,IT1
2251348,IT1
2251333,IT1
2251339,IT1
2251369,IT1
2251328,IT1
2251367,IT1
2251332,IT1
2251335,IT1
2251329,IT1
2251327,IT1
2251325,IT1
2251331,IT1
2251347,IT1
2251330,IT1
2251323,IT1
2251316,IT1
2251321,IT1
2251318,IT1
2251338,IT1
2251315,IT1
2251314,IT1
2251313,IT1
2251324,IT1
2251368,IT1
2251320,IT1
2251319,IT1
2251310,IT1
2251308,IT1
2251307,IT1
2251306,IT1
2251342,IT1
2251303,IT1
2251309,IT1
2251305,IT1
2251299,IT1
2251302,IT1
2251297,IT1
2251322,IT1
2251304,IT1
2251295,IT1
2251294,IT1
2251301,IT1
2251298,IT1
2251300,IT1
2251293,IT1
2251334,IT1
2251296,IT1
2251290,IT1
2251287,IT1
2251326,IT1
2251285,IT1
2251284,IT1
2251286,IT1
2251288,IT1
2251280,IT1
2251279,IT1
2251311,IT1
2251291,IT1
2251317,IT1
2251276,IT1
2251292,IT1
2251275,IT1
2251274,IT1
2251283,IT1
2251263,IT1
2251272,IT1
2251271,IT1
2251269,IT1
2251268,IT1
2251266,IT1
2251264,IT1
2251278,IT1
2251277,IT1
2251267,IT1
2251265,IT1
2282077,GRP
2251282,IT1
2251273,IT1
2251281,IT1
2282076,GRP
2282072,GRP
2251289,IT1
2282075,GRP
2282070,GRP
2282069,GRP
2282073,GRP
2282068,GRP
2282057,GRP
2282059,GRP
2282061,GRP
2282063,GRP
2282065,GRP
2282067,GRP
2282056,GRP
2282058,GRP
2282060,GRP
2282086,GRP
2282085,GRP
2282084,GRP
2251270,IT1
2282083,GRP
2282066,GRP
2282080,GRP
2282074,GRP
2282111,GRP
2282109,GRP
2251312,IT1
2282082,GRP
2282107,GRP
2282104,GRP
2282105,GRP
2282103,GRP
2282106,GRP
2282101,GRP
2282100,GRP
2282108,GRP
2282110,GRP
2282098,GRP
2282096,GRP
2284519,GRP
2282062,GRP
2284520,GRP
2282081,GRP
2284515,GRP
2284518,GRP
2282102,GRP
2284513,GRP
2284514,GRP
2284512,GRP
2282064,GRP
2284509,GRP
2284508,GRP
2284507,GRP
2284506,GRP
2284517,GRP
2284505,GRP
2284874,GRP
2282071,GRP
2284871,GRP
2284870,GRP
2284869,GRP
2284516,GRP
2284867,GRP
2284882,GRP
2284511,GRP
2284881,GRP
2284880,GRP
2282097,GRP
2284877,GRP
2284879,GRP
2284875,GRP
2289394,GRP
2284510,GRP
2289395,GRP
2284876,GRP
2289397,GRP
2289399,GRP
2289396,GRP
2289398,GRP
2306086,GRP
2306085,GRP
2284878,GRP
2317362,GRP
2317364,GRP
2265181,DKP
2284872,GRP
2265179,DKP
2265170,DKP
2265172,DKP
2265182,DKP
2265177,DKP
2265174,DKP
2265173,DKP
2265178,DKP
2265175,DKP
2265183,DKP
2265180,DKP
2265171,DKP
2289392,GRP
2265176,DKP
2267608,DKP
2267607,DKP
2265185,DKP
2267604,DKP
2267602,DKP
2267603,DKP
2267605,DKP
2274506,DKP
2274505,DKP
2284873,GRP
2284868,GRP
2283028,DKP
2283029,DKP
2283030,DKP
2283031,DKP
2274503,DKP
2244026,TR1
2244036,TR1
2244035,TR1
2244037,TR1
2317363,GRP
2244034,TR1
2244098,TR1
2244099,TR1
2244059,TR1
2244049,TR1
2244043,TR1
2282099,GRP
2312719,DKP
2244050,TR1
2289393,GRP
2244051,TR1
2244023,TR1
2244058,TR1
2244057,TR1
2244042,TR1
2244056,TR1
2244048,TR1
2244070,TR1
2267606,DKP
2244055,TR1
2244047,TR1
2244071,TR1
2244141,TR1
2244033,TR1
2244069,TR1
2244054,TR1
2244143,TR1
2244142,TR1
2244135,TR1
2244053,TR1
2244063,TR1
2244138,TR1
2244137,TR1
2244133,TR1
2244131,TR1
2244140,TR1
2244062,TR1
2244116,TR1
2274504,DKP
2244132,TR1
2244157,TR1
2267609,DKP
2244130,TR1
2244151,TR1
2244129,TR1
2244146,TR1
2244068,TR1
2244147,TR1
2244061,TR1
2244150,TR1
2244155,TR1
2244152,TR1
2244153,TR1
2244032,TR1
2244144,TR1
2244154,TR1
2244148,TR1
2244108,TR1
2244106,TR1
2244104,TR1
2244103,TR1
2244097,TR1
2244158,TR1
2244156,TR1
2244105,TR1
2244149,TR1
2244109,TR1
2244087,TR1
2244107,TR1
2244101,TR1
2244113,TR1
2244128,TR1
2244102,TR1
2244111,TR1
2244134,TR1
2244110,TR1
2244112,TR1
2244119,TR1
2244120,TR1
2244145,TR1
2244127,TR1
2244121,TR1
2244122,TR1
2244123,TR1
2244100,TR1
2244126,TR1
2244125,TR1
2244081,TR1
2244118,TR1
2244067,TR1
2244065,TR1
2244136,TR1
2244124,TR1
2244086,TR1
2244139,TR1
2244117,TR1
2244060,TR1
2244080,TR1
2244114,TR1
2244082,TR1
2244074,TR1
2244079,TR1
2244093,TR1
2244078,TR1
2244090,TR1
2244085,TR1
2244084,TR1
2244091,TR1
2244073,TR1
2244094,TR1
2244092,TR1
2244064,TR1
2244115,TR1
2244083,TR1
2244072,TR1
2244089,TR1
2244088,TR1
2244076,TR1
2244096,TR1
2244031,TR1
2244077,TR1
2244038,TR1
2244028,TR1
2244040,TR1
2244045,TR1
2244030,TR1
2244039,TR1
2244052,TR1
2244044,TR1
2243884,TR1
2244029,TR1
2244025,TR1
2243882,TR1
2244041,TR1
2244075,TR1
2243883,TR1
2243913,TR1
2243914,TR1
2243915,TR1
2243920,TR1
2243912,TR1
2244046,TR1
2243894,TR1
2244066,TR1
2243930,TR1
2243895,TR1
2243898,TR1
2243889,TR1
2243979,TR1
2243896,TR1
2243989,TR1
2243990,TR1
2243916,TR1
2243978,TR1
2244002,TR1
2243881,TR1
2243980,TR1
2243987,TR1
2243976,TR1
2243986,TR1
2243911,TR1
2243893,TR1
2244021,TR1
2243908,TR1
2243899,TR1
2244095,TR1
2244007,TR1
2244003,TR1
2244020,TR1
2244014,TR1
2243992,TR1
2244012,TR1
2244019,TR1
2244006,TR1
2243991,TR1
2244022,TR1
2243988,TR1
2243993,TR1
2244000,TR1
2243975,TR1
2243967,TR1
2243950,TR1
2244013,TR1
2243871,TR1
2244015,TR1
2243956,TR1
2243954,TR1
2243951,TR1
2243949,TR1
2243964,TR1
2243965,TR1
2243953,TR1
2243966,TR1
2243983,TR1
2243982,TR1
2243974,TR1
2243962,TR1
2243973,TR1
2243947,TR1
2243972,TR1
2243984,TR1
2243961,TR1
2243959,TR1
2243969,TR1
2243958,TR1
2243968,TR1
2243960,TR1
2243935,TR1
2243971,TR1
2243963,TR1
2243942,TR1
2244001,TR1
2243941,TR1
2243943,TR1
2243940,TR1
2243939,TR1
2243944,TR1
2243970,TR1
2243934,TR1
2243932,TR1
2243948,TR1
2243929,TR1
2243918,TR1
2243936,TR1
2243921,TR1
2243938,TR1
2243957,TR1
2243919,TR1
2243927,TR1
2243931,TR1
2243925,TR1
2243926,TR1
2243924,TR1
2243917,TR1
2243945,TR1
2243985,TR1
2243933,TR1
2243888,TR1
2243887,TR1
2243907,TR1
2243903,TR1
2243937,TR1
2243892,TR1
2243906,TR1
2243904,TR1
2243902,TR1
2243909,TR1
2243910,TR1
2243880,TR1
2243875,TR1
2243922,TR1
2243905,TR1
2243901,TR1
2243872,TR1
2243879,TR1
2243891,TR1
2243946,TR1
2243897,TR1
2243886,TR1
2243890,TR1
2243885,TR1
2243874,TR1
2243873,TR1
2243955,TR1
2244018,TR1
2243928,TR1
2244005,TR1
2243876,TR1
2243877,TR1
2243996,TR1
2243977,TR1
2243994,TR1
2243952,TR1
2244010,TR1
2243997,TR1
2244011,TR1
2243998,TR1
2243900,TR1
2244017,TR1
2244009,TR1
2243995,TR1
2244024,TR1
2243981,TR1
2243783,TR1
2243923,TR1
2244008,TR1
2243779,TR1
2243777,TR1
2243784,TR1
2243776,TR1
2243782,TR1
2243780,TR1
2243773,TR1
2243775,TR1
2243772,TR1
2243771,TR1
2243770,TR1
2243767,TR1
2243781,TR1
2243999,TR1
2253924,CIT
2253923,CIT
2253925,CIT
2253920,CIT
2253919,CIT
2253921,CIT
2243878,TR1
2253916,CIT
2253915,CIT
2253917,CIT
2253914,CIT
2253911,CIT
2253913,CIT
2253912,CIT
2253910,CIT
2253909,CIT
2243778,TR1
2253953,CIT
2253908,CIT
2244016,TR1
2253952,CIT
2253918,CIT
2253955,CIT
2253945,CIT
2253949,CIT
2253951,CIT
2253946,CIT
2253948,CIT
2253950,CIT
2253933,CIT
2253932,CIT
2253947,CIT
2253954,CIT
2253928,CIT
2253930,CIT
2253927,CIT
2253926,CIT
2244004,TR1
2243769,TR1
2255400,CIT
2255427,CIT
2255397,CIT
2255399,CIT
2255430,CIT
2253929,CIT
2255396,CIT
2255431,CIT
2255401,CIT
2255432,CIT
2255403,CIT
2255426,CIT
2255428,CIT
2255402,CIT
2253956,CIT
2265374,CIT
2253931,CIT
2265372,CIT
2265369,CIT
2265368,CIT
2265370,CIT
2265367,CIT
2283364,CIT
2283363,CIT
2283362,CIT
2283361,CIT
2283360,CIT
2283359,CIT
2283358,CIT
2283357,CIT
2284783,CIT
2284286,CIT
2255425,CIT
2265371,CIT
2284285,CIT
2287214,CIT
2265373,CIT
2255398,CIT
2312718,CIT
2289326,GR1
2289325,GR1
2243768,TR1
2284287,CIT
2289323,GR1
2289324,GR1
2289321,GR1
2289320,GR1
2289319,GR1
2289322,GR1
2287213,CIT
2289315,GR1
2289314,GR1
2289313,GR1
2289312,GR1
2289311,GR1
2289310,GR1
2289309,GR1
2289317,GR1
2289307,GR1
2287212,CIT
2289305,GR1
2289304,GR1
2255429,CIT
2289302,GR1
2289301,GR1
2289300,GR1
2287211,CIT
2289303,GR1
2289298,GR1
2289299,GR1
2289296,GR1
2289294,GR1
2289295,GR1
2289308,GR1
2289291,GR1
2289318,GR1
2289297,GR1
2289288,GR1
2289289,GR1
2289286,GR1
2289285,GR1
2293687,GR1
2289290,GR1
2289283,GR1
2289284,GR1
2289281,GR1
2289279,GR1
2289278,GR1
2289282,GR1
2289276,GR1
2289275,GR1
2243774,TR1
2289274,GR1
2289272,GR1
2289270,GR1
2289269,GR1
2289268,GR1
2289271,GR1
2289267,GR1
2289266,GR1
2289265,GR1
2289264,GR1
2289263,GR1
2289287,GR1
2289261,GR1
2289260,GR1
2289280,GR1
2289259,GR1
2289258,GR1
2289256,GR1
2289255,GR1
2289254,GR1
2289253,GR1
2289293,GR1
2289292,GR1
2289252,GR1
2289251,GR1
2289273,GR1
2289316,GR1
2289248,GR1
2289249,GR1
2289382,GR1
2289277,GR1
2284918,GR1
2284917,GR1
2284915,GR1
2284914,GR1
2284921,GR1
2284913,GR1
2284911,GR1
2284907,GR1
2284910,GR1
2289257,GR1
2284919,GR1
2284908,GR1
2284905,GR1
2284912,GR1
2284904,GR1
2284906,GR1
2284901,GR1
2284900,GR1
2284899,GR1
2284922,GR1
2284902,GR1
2289262,GR1
2284896,GR1
2284894,GR1
2284895,GR1
2284892,GR1
2284909,GR1
2284890,GR1
2284898,GR1
2289250,GR1
2284916,GR1
2284891,GR1
2284885,GR1
2284889,GR1
2284888,GR1
2284887,GR1
2270881,GR1
2270883,GR1
2270880,GR1
2284883,GR1
2270879,GR1
2270878,GR1
2270874,GR1
2270877,GR1
2270873,GR1
2270876,GR1
2270871,GR1
2270869,GR1
2270868,GR1
2284886,GR1
2270867,GR1
2270866,GR1
2270865,GR1
2270872,GR1
2270870,GR1
2284903,GR1
2270861,GR1
2270860,GR1
2270857,GR1
2270862,GR1
2270882,GR1
2284897,GR1
2270855,GR1
2270854,GR1
2270858,GR1
2270863,GR1
2270852,GR1
2270851,GR1
2270850,GR1
2270853,GR1
2270856,GR1
2270859,GR1
2270842,GR1
2270849,GR1
2270841,GR1
2270844,GR1
2270847,GR1
2270875,GR1
2270892,GR1
2270843,GR1
2270895,GR1
2270891,GR1
2270886,GR1
2270896,GR1
2270890,GR1
2270889,GR1
2270864,GR1
2270893,GR1
2270894,GR1
2284893,GR1
2270845,GR1
2270846,GR1
2270848,GR1
2270885,GR1
2270887,GR1
2270690,GR1
2270688,GR1
2270687,GR1
2284884,GR1
2270888,GR1
2270689,GR1
2267570,GR1
2267569,GR1
2267568,GR1
2267567,GR1
2267566,GR1
2267565,GR1
2267564,GR1
2270884,GR1
2267563,GR1
2267561,GR1
2267560,GR1
2267559,GR1
2267558,GR1
2267557,GR1
2270686,GR1
2265733,GR1
2265731,GR1
2265730,GR1
2265729,GR1
2267572,GR1
2270693,GR1
2265726,GR1
2250504,GR1
2250502,GR1
2250501,GR1
2270692,GR1
2250499,GR1
2250503,GR1
2265732,GR1
2267562,GR1
2270691,GR1
2250492,GR1
2250497,GR1
2250496,GR1
2250500,GR1
2250491,GR1
2267571,GR1
2250494,GR1
2250495,GR1
2250484,GR1
2250487,GR1
2250483,GR1
2250485,GR1
2250488,GR1
2250482,GR1
2250486,GR1
2250474,GR1
2250498,GR1
2250475,GR1
2250481,GR1
2250476,GR1
2250477,GR1
2250480,GR1
2250479,GR1
2250478,GR1
2265727,GR1
2250490,GR1
2265728,GR1
2250493,GR1
2250505,GR1
2250489,GR1
2638820,BESC
2348143,SUC
2348142,SUC
2453761,DFB
2358182,FRCH
2372267,POSU
2326918,NLP
2326915,NLP
2329899,BE1
2457003,POCP
2367587,CDR
2367584,CDR
2367583,CDR
2367581,CDR
2367586,CDR
2367579,CDR
2367582,CDR
2367577,CDR
2367588,CDR
2331184,FR1
2331183,FR1
2358314,GBCS
2331181,FR1
2331180,FR1
2331179,FR1
2320571,CGB
2332290,GB1
2332285,GB1
2340314,PO1
2332280,GB1
2332273,GB1
2331182,FR1
2367574,CDR
2367585,CDR
2332262,GB1
2332255,GB1
2332263,GB1
2332256,GB1
2332254,GB1
2332259,GB1
2332276,GB1
2322635,DFL
2332265,GB1
2332281,GB1
2332260,GB1
2367580,CDR
2332266,GB1
2332302,GB1
2332251,GB1
2332289,GB1
2332243,GB1
2332261,GB1
2332257,GB1
2332267,GB1
2332244,GB1
2332271,GB1
2332305,GB1
2332308,GB1
2332306,GB1
2332300,GB1
2332295,GB1
2332296,GB1
2332294,GB1
2332288,GB1
2332264,GB1
2332301,GB1
2332272,GB1
2332286,GB1
2332279,GB1
2367578,CDR
2332307,GB1
2332304,GB1
2332293,GB1
2332258,GB1
2332287,GB1
2332284,GB1
2332270,GB1
2332297,GB1
2332282,GB1
2332252,GB1
2332303,GB1
2332253,GB1
2332291,GB1
2332275,GB1
2332274,GB1
2332298,GB1
2332152,GB1
2332278,GB1
2332150,GB1
2332146,GB1
2332268,GB1
2332149,GB1
2332158,GB1
2332155,GB1
2332144,GB1
2332151,GB1
2332154,GB1
2332148,GB1
2332156,GB1
2332153,GB1
2332157,GB1
2332136,GB1
2332135,GB1
2332166,GB1
2332165,GB1
2332143,GB1
2332133,GB1
2332132,GB1
2332137,GB1
2332145,GB1
2332142,GB1
2332141,GB1
2332140,GB1
2332139,GB1
2332138,GB1
2332131,GB1
2332269,GB1
2332277,GB1
2332182,GB1
2332183,GB1
2332184,GB1
2332134,GB1
2332299,GB1
2332185,GB1
2332176,GB1
2332129,GB1
2332175,GB1
2332180,GB1
2332199,GB1
2332130,GB1
2332173,GB1
2332181,GB1
2332283,GB1
2332209,GB1
2332292,GB1
2332178,GB1
2332164,GB1
2332174,GB1
2332171,GB1
2332170,GB1
2332186,GB1
2332172,GB1
2332159,GB1
2332167,GB1
2332160,GB1
2332162,GB1
2332177,GB1
2332161,GB1
2332147,GB1
2332191,GB1
2332187,GB1
2332169,GB1
2332168,GB1
2332223,GB1
2332216,GB1
2332200,GB1
2332212,GB1
2332192,GB1
2332213,GB1
2332206,GB1
2332242,GB1
2332236,GB1
2332221,GB1
2332217,GB1
2332225,GB1
2332196,GB1
2332215,GB1
2332179,GB1
2332163,GB1
2332220,GB1
2332208,GB1
2332194,GB1
2332205,GB1
2332226,GB1
2332189,GB1
2332195,GB1
2332214,GB1
2332193,GB1
2332211,GB1
2332219,GB1
2332202,GB1
2332250,GB1
2332230,GB1
2332203,GB1
2332201,GB1
2332188,GB1
2332237,GB1
2332190,GB1
2332218,GB1
2332241,GB1
2332239,GB1
2332247,GB1
2332246,GB1
2332240,GB1
2332233,GB1
2332249,GB1
2332231,GB1
2332198,GB1
2332245,GB1
2332248,GB1
2332228,GB1
2332238,GB1
2332235,GB1
2332210,GB1
2332222,GB1
2332227,GB1
2332224,GB1
2332204,GB1
2332114,GB1
2332207,GB1
2332096,GB1
2332102,GB1
2332100,GB1
2332229,GB1
2331977,GB1
2332113,GB1
2332116,GB1
2332124,GB1
2331968,GB1
2331987,GB1
2332101,GB1
2331998,GB1
2331986,GB1
2331975,GB1
2331959,GB1
2332197,GB1
2332009,GB1
2332015,GB1
2332014,GB1
2332013,GB1
2332234,GB1
2332232,GB1
2331980,GB1
2331974,GB1
2332008,GB1
2331964,GB1
2331965,GB1
2332038,GB1
2331989,GB1
2332021,GB1
2331976,GB1
2331997,GB1
2331994,GB1
2331993,GB1
2331990,GB1
2331995,GB1
2332036,GB1
2332057,GB1
2332004,GB1
2332007,GB1
2332048,GB1
2332037,GB1
2332029,GB1
2332027,GB1
2332026,GB1
2332028,GB1
2332017,GB1
2331996,GB1
2332046,GB1
2331963,GB1
2332056,GB1
2332055,GB1
2332035,GB1
2332033,GB1
2331966,GB1
2331967,GB1
2332054,GB1
2332045,GB1
2332063,GB1
2332024,GB1
2332044,GB1
2332018,GB1
2332025,GB1
2332041,GB1
2332034,GB1
2332042,GB1
2332073,GB1
2332061,GB1
2332072,GB1
2332039,GB1
2332066,GB1
2332040,GB1
2332032,GB1
2332065,GB1
2332062,GB1
2332075,GB1
2332053,GB1
2332093,GB1
2332070,GB1
2332060,GB1
2332086,GB1
2332069,GB1
2332050,GB1
2332064,GB1
2332049,GB1
2332059,GB1
2332092,GB1
2332084,GB1
2332079,GB1
2332095,GB1
2332085,GB1
2332091,GB1
2332087,GB1
2332083,GB1
2332068,GB1
2332067,GB1
2332043,GB1
2332090,GB1
2332098,GB1
2332123,GB1
2332052,GB1
2332099,GB1
2332047,GB1
2332082,GB1
2332076,GB1
2332058,GB1
2332111,GB1
2332105,GB1
2332077,GB1
2332097,GB1
2331988,GB1
2332078,GB1
2332112,GB1
2332088,GB1
2332080,GB1
2332074,GB1
2332104,GB1
2332094,GB1
2332106,GB1
2332127,GB1
2332121,GB1
2332122,GB1
2332117,GB1
2332115,GB1
2332109,GB1
2332126,GB1
2332120,GB1
2332119,GB1
2332108,GB1
2332107,GB1
2332103,GB1
2332110,GB1
2331962,GB1
2331961,GB1
2331960,GB1
2332118,GB1
2331983,GB1
2331972,GB1
2331985,GB1
2332128,GB1
2332089,GB1
2331982,GB1
2331979,GB1
2331978,GB1
2332125,GB1
2331971,GB1
2332051,GB1
2332001,GB1
2332019,GB1
2332006,GB1
2331999,GB1
2332071,GB1
2332003,GB1
2331992,GB1
2331981,GB1
2332002,GB1
2332011,GB1
2332010,GB1
2332022,GB1
2331970,GB1
2332030,GB1
2332023,GB1
2332081,GB1
2332012,GB1
2332005,GB1
2332016,GB1
2350384,GB1
2350383,GB1
2350380,GB1
2350382,GB1
2331958,GB1
2350381,GB1
2350379,GB1
2350378,GB1
2350377,GB1
2350376,GB1
2350375,GB1
2331957,GB1
2350374,GB1
2350373,GB1
2331973,GB1
2350372,GB1
2331969,GB1
2332000,GB1
2350370,GB1
2350368,GB1
2350369,GB1
2350366,GB1
2332031,GB1
2350365,GB1
2350364,GB1
2331956,GB1
2350362,GB1
2350361,GB1
2350360,GB1
2350359,GB1
2350371,GB1
2320556,CGB
2320570,CGB
2320555,CGB
2320572,CGB
2320557,CGB
2320559,CGB
2320576,CGB
2350367,GB1
2320561,CGB
2331955,GB1
2320563,CGB
2320565,CGB
2320582,CGB
2350363,GB1
2320550,CGB
2320564,CGB
2320569,CGB
2331991,GB1
2320554,CGB
2320573,CGB
2320575,CGB
2320560,CGB
2320577,CGB
2320562,CGB
